,states,year,quarter,district,trans_counts,amount
9726,punjab,2018,3,patiala district,250988,563579570.2701482
9727,punjab,2018,3,pathankot district,108152,279349329.1457398
9728,punjab,2018,3,fatehgarh sahib district,54979,106015403.0407094
9729,punjab,2018,3,rupnagar district,58143,124959700.0867823
9730,punjab,2018,3,tarn taran district,38829,100240826.2125998
9731,punjab,2018,3,sas nagar district,547349,1070550639.2870401
9732,punjab,2018,3,sangrur district,206582,284133550.35333884
9733,punjab,2018,3,jalandhar district,215686,521388263.7322305
9734,punjab,2018,3,bathinda district,187177,400049254.5805787
9735,punjab,2018,3,kapurthala district,106984,188312115.6799224
9736,punjab,2018,3,firozepur district,82490,171196760.054855
9737,punjab,2018,3,gurdaspur district,63775,164460952.4830568
9738,punjab,2018,3,amritsar district,195357,530829226.6324442
9739,punjab,2018,3,faridkot district,50038,115912811.53407651
9740,punjab,2018,3,hoshiarpur district,85294,187505087.74747252
9741,punjab,2018,3,moga district,57523,136586192.7992548
9742,punjab,2018,4,shahid bhagat singh nagar district,52020,101794334.72433561
9743,punjab,2018,4,fazilka district,213017,434770271.4723267
9744,punjab,2018,4,barnala district,47591,120710676.87662089
9745,punjab,2018,4,mansa district,97259,170157569.7972156
9746,punjab,2018,4,ludhiana district,1098598,2226953590.861257
9747,punjab,2018,4,sri muktsar sahib district,93772,206325699.0007839
9748,punjab,2018,4,patiala district,343229,854933124.0667865
9749,punjab,2018,4,pathankot district,155199,443194938.3785553
9750,punjab,2018,4,fatehgarh sahib district,76726,157545285.3901656
9751,punjab,2018,4,rupnagar district,83391,193579955.2188816
9752,punjab,2018,4,tarn taran district,61707,180051384.3071888
9753,punjab,2018,4,sas nagar district,771033,1538255981.115585
9754,punjab,2018,4,sangrur district,300930,429092237.0505666
9755,punjab,2018,4,jalandhar district,309298,787278146.4736681
9756,punjab,2018,4,bathinda district,253384,614565899.4866277
9757,punjab,2018,4,kapurthala district,140093,271879526.838039
9758,punjab,2018,4,firozepur district,119242,288718525.2349866
9759,punjab,2018,4,gurdaspur district,99359,266120794.0117745
9760,punjab,2018,4,amritsar district,300266,797440476.1615218
9761,punjab,2018,4,faridkot district,69239,190667368.606776
9762,punjab,2018,4,hoshiarpur district,126429,301407123.2684921
9763,punjab,2018,4,moga district,75355,206539665.30748078
9764,punjab,2019,1,shahid bhagat singh nagar district,79445,119470786.4511694
9765,punjab,2019,1,fazilka district,273038,537572832.3080034
9766,punjab,2019,1,barnala district,57783,138982287.332932
9767,punjab,2019,1,mansa district,101738,199555980.949518
9768,punjab,2019,1,ludhiana district,1955827,3406467299.581001
9769,punjab,2019,1,sri muktsar sahib district,118323,247591887.23081297
9770,punjab,2019,1,patiala district,440799,957447018.1314602
9771,punjab,2019,1,pathankot district,155221,397808784.7010554
9772,punjab,2019,1,fatehgarh sahib district,111014,183861710.62873662
9773,punjab,2019,1,rupnagar district,118161,228939443.205018
9774,punjab,2019,1,tarn taran district,75154,216842790.5304497
9775,punjab,2019,1,sas nagar district,1284091,2129328199.738236
9776,punjab,2019,1,sangrur district,366386,472831751.34869504
9777,punjab,2019,1,jalandhar district,463733,969367415.6462663
9778,punjab,2019,1,bathinda district,323075,712296730.4083406
9779,punjab,2019,1,kapurthala district,262162,366249498.0736331
9780,punjab,2019,1,firozepur district,144747,336231172.16750395
9781,punjab,2019,1,gurdaspur district,121130,294899537.8631194
9782,punjab,2019,1,amritsar district,404192,922712816.3038394
9783,punjab,2019,1,faridkot district,84034,194474367.6098958
9784,punjab,2019,1,hoshiarpur district,159087,333307889.23858255
9785,punjab,2019,1,moga district,72997,208249802.40473542
9786,punjab,2019,2,shahid bhagat singh nagar district,59789,120509707.58351141
9787,punjab,2019,2,fazilka district,244089,576108452.4565028
9788,punjab,2019,2,barnala district,57879,163538632.7097486
9789,punjab,2019,2,mansa district,88864,202384608.5286732
9790,punjab,2019,2,ludhiana district,2861806,6103196266.995374
9791,punjab,2019,2,sri muktsar sahib district,108234,262034642.12698382
9792,punjab,2019,2,patiala district,428732,1033453294.3993939
9793,punjab,2019,2,pathankot district,160293,445515294.3077082
9794,punjab,2019,2,fatehgarh sahib district,110319,203367837.8924233
9795,punjab,2019,2,rupnagar district,113884,261172224.31965387
9796,punjab,2019,2,tarn taran district,77759,239937523.59817302
9797,punjab,2019,2,sas nagar district,1651321,3186753121.644472
9798,punjab,2019,2,sangrur district,288602,525049272.4342503
9799,punjab,2019,2,jalandhar district,606445,1344928164.57291
9800,punjab,2019,2,bathinda district,314775,796164323.076735
9801,punjab,2019,2,kapurthala district,289692,450106236.8055291
9802,punjab,2019,2,firozepur district,138798,377909050.9291493
9803,punjab,2019,2,gurdaspur district,131173,350183439.0598329
9804,punjab,2019,2,amritsar district,464671,1153431871.557117
9805,punjab,2019,2,faridkot district,81331,209541896.99854863
9806,punjab,2019,2,hoshiarpur district,152379,365526746.7444528
9807,punjab,2019,2,moga district,78995,243980786.03114352
9808,punjab,2019,3,shahid bhagat singh nagar district,71100,137706616.3027521
9809,punjab,2019,3,fazilka district,314556,672363454.3736749
9810,punjab,2019,3,barnala district,81230,206292404.5215491
9811,punjab,2019,3,mansa district,107608,241069722.39522842
9812,punjab,2019,3,ludhiana district,3105207,7455507218.782127
9813,punjab,2019,3,sri muktsar sahib district,136350,304802373.2532274
9814,punjab,2019,3,patiala district,648561,1363591162.613681
9815,punjab,2019,3,pathankot district,217743,530602505.21650296
9816,punjab,2019,3,fatehgarh sahib district,163432,269496857.3257524
9817,punjab,2019,3,rupnagar district,165669,321175757.7604524
9818,punjab,2019,3,tarn taran district,108099,291314287.4955853
9819,punjab,2019,3,sas nagar district,2133485,3949329973.001935
9820,punjab,2019,3,sangrur district,330365,654399189.9915571
9821,punjab,2019,3,jalandhar district,758891,1632069019.2274182
9822,punjab,2019,3,bathinda district,416734,972384572.4071746
9823,punjab,2019,3,kapurthala district,494918,565670361.9945633
9824,punjab,2019,3,firozepur district,172273,423101165.679599
9825,punjab,2019,3,gurdaspur district,177719,427373054.5045661
9826,punjab,2019,3,amritsar district,675647,1486947290.284844
9827,punjab,2019,3,faridkot district,105569,266083823.16042557
9828,punjab,2019,3,hoshiarpur district,209241,443522959.350034
9829,punjab,2019,3,moga district,112415,291011836.2005368
9830,punjab,2019,4,shahid bhagat singh nagar district,97328,184021087.4101696
9831,punjab,2019,4,fazilka district,425525,946156853.0160115
9832,punjab,2019,4,barnala district,107774,280115511.08685285
9833,punjab,2019,4,mansa district,144806,329920119.3409409
9834,punjab,2019,4,ludhiana district,3939299,9747197706.866158
9835,punjab,2019,4,sri muktsar sahib district,174837,413295689.8833984
9836,punjab,2019,4,patiala district,799674,1781269263.452226
9837,punjab,2019,4,pathankot district,280434,697314026.1980982
9838,punjab,2019,4,fatehgarh sahib district,202590,344564209.8662023
9839,punjab,2019,4,rupnagar district,207966,422311925.5608656
9840,punjab,2019,4,tarn taran district,146185,428158903.7912985
9841,punjab,2019,4,sas nagar district,2685032,4949390532.2517605
9842,punjab,2019,4,sangrur district,448960,870965377.8083141
9843,punjab,2019,4,jalandhar district,980520,2169729877.261026
9844,punjab,2019,4,bathinda district,532029,1239636960.6158311
9845,punjab,2019,4,kapurthala district,667137,741334179.2344623
9846,punjab,2019,4,firozepur district,236069,598259521.4426303
9847,punjab,2019,4,gurdaspur district,230721,562687785.2054114
9848,punjab,2019,4,amritsar district,829302,1950326012.564148
9849,punjab,2019,4,faridkot district,141787,369929524.3916741
9850,punjab,2019,4,hoshiarpur district,266853,558332563.69823
9851,punjab,2019,4,moga district,153797,404884615.2468643
9852,punjab,2020,1,shahid bhagat singh nagar district,110675,206585474.3929891
9853,punjab,2020,1,fazilka district,500308,1106991298.832084
9854,punjab,2020,1,barnala district,132642,313081637.3420816
9855,punjab,2020,1,mansa district,173601,362704934.7536146
9856,punjab,2020,1,ludhiana district,4234211,9811040748.858643
9857,punjab,2020,1,sri muktsar sahib district,208829,456795598.7528624
9858,punjab,2020,1,patiala district,886202,1884698406.187335
9859,punjab,2020,1,pathankot district,319051,712417309.7860879
9860,punjab,2020,1,fatehgarh sahib district,225225,364427850.2039681
9861,punjab,2020,1,rupnagar district,251877,464355645.3531588
9862,punjab,2020,1,tarn taran district,198070,523230607.2132381
9863,punjab,2020,1,sas nagar district,2856044,4802064278.867107
9864,punjab,2020,1,sangrur district,464316,899705429.0338154
9865,punjab,2020,1,jalandhar district,1138166,2475070637.207554
9866,punjab,2020,1,bathinda district,601259,1321796468.792362
9867,punjab,2020,1,kapurthala district,733357,736259091.7068343
9868,punjab,2020,1,firozepur district,267749,646106297.4635148
9869,punjab,2020,1,gurdaspur district,282241,629640243.3035196
9870,punjab,2020,1,amritsar district,960246,2170491285.561859
9871,punjab,2020,1,faridkot district,160949,395495517.1315474
9872,punjab,2020,1,hoshiarpur district,321185,613999219.7583513
9873,punjab,2020,1,moga district,191581,477227285.3974912
9874,punjab,2020,2,shahid bhagat singh nagar district,146772,249321420.6074258
9875,punjab,2020,2,fazilka district,593260,1345296833.04558
9876,punjab,2020,2,barnala district,140707,318774599.4118697
9877,punjab,2020,2,mansa district,195305,427470268.03989285
9878,punjab,2020,2,ludhiana district,3918678,9202417232.515121
9879,punjab,2020,2,sri muktsar sahib district,241518,534460969.8419815
9880,punjab,2020,2,patiala district,922228,1936659811.7674751
9881,punjab,2020,2,pathankot district,394701,828442435.8246018
9882,punjab,2020,2,fatehgarh sahib district,226303,361269235.7237024
9883,punjab,2020,2,rupnagar district,280893,495729228.34093374
9884,punjab,2020,2,tarn taran district,262356,645838390.469635
9885,punjab,2020,2,sas nagar district,1839791,3374122041.344126
9886,punjab,2020,2,sangrur district,497181,1065127674.290858
9887,punjab,2020,2,jalandhar district,1023443,2169814875.621091
9888,punjab,2020,2,bathinda district,627821,1418732928.7795851
9889,punjab,2020,2,kapurthala district,283656,531729022.58774287
9890,punjab,2020,2,firozepur district,312560,762478210.8187581
9891,punjab,2020,2,gurdaspur district,368986,785055258.3011489
9892,punjab,2020,2,amritsar district,968730,2109955827.741993
9893,punjab,2020,2,faridkot district,194882,473676684.2217288
9894,punjab,2020,2,hoshiarpur district,430930,740901804.834342
9895,punjab,2020,2,moga district,210593,507379498.0839576
9896,punjab,2020,3,shahid bhagat singh nagar district,133766,266667583.91423172
9897,punjab,2020,3,fazilka district,650223,1533956137.401909
9898,punjab,2020,3,barnala district,153737,376310320.760211
9899,punjab,2020,3,mansa district,203014,491905113.01903284
9900,punjab,2020,3,ludhiana district,5373096,13411978555.2244
9901,punjab,2020,3,sri muktsar sahib district,264597,638000001.3578072
9902,punjab,2020,3,patiala district,1133088,2639345147.60469
9903,punjab,2020,3,pathankot district,447422,1117386418.785541
9904,punjab,2020,3,fatehgarh sahib district,271574,517956571.88600314
9905,punjab,2020,3,rupnagar district,311185,660672227.5681766
9906,punjab,2020,3,tarn taran district,261186,697808778.4232113
9907,punjab,2020,3,sas nagar district,2481665,4322991690.252305
9908,punjab,2020,3,sangrur district,520244,1244533965.471407
9909,punjab,2020,3,jalandhar district,1143419,2630961420.3212028
9910,punjab,2020,3,bathinda district,761837,1942683602.933688
9911,punjab,2020,3,kapurthala district,304892,651056198.9365519
9912,punjab,2020,3,firozepur district,343064,915595083.5539352
9913,punjab,2020,3,gurdaspur district,390401,964246073.2802037
9914,punjab,2020,3,amritsar district,1171180,2977010022.917255
9915,punjab,2020,3,faridkot district,219522,581223102.7123432
9916,punjab,2020,3,hoshiarpur district,444703,938565050.5404744
9917,punjab,2020,3,moga district,225758,602239080.9487607
9918,punjab,2020,4,shahid bhagat singh nagar district,171514,364671502.3509329
9919,punjab,2020,4,fazilka district,898108,2330645109.184926
9920,punjab,2020,4,barnala district,211664,543907704.3118169
9921,punjab,2020,4,mansa district,251729,690386270.4409262
9922,punjab,2020,4,ludhiana district,6433526,16002263104.777641
9923,punjab,2020,4,sri muktsar sahib district,374112,943798169.2289516
9924,punjab,2020,4,patiala district,1580719,3741094568.09765
9925,punjab,2020,4,pathankot district,613446,1556030355.883729
9926,punjab,2020,4,fatehgarh sahib district,376380,773200338.865615
9927,punjab,2020,4,rupnagar district,432993,957695711.5498351
9928,punjab,2020,4,tarn taran district,371134,1101751631.844421
9929,punjab,2020,4,sas nagar district,3755533,6001552668.838072
9930,punjab,2020,4,sangrur district,709657,1815228277.112636
9931,punjab,2020,4,jalandhar district,1514774,3490141380.451921
9932,punjab,2020,4,bathinda district,1029813,2560230080.0724864
9933,punjab,2020,4,kapurthala district,436469,913947164.6455272
9934,punjab,2020,4,firozepur district,461706,1296371290.864509
9935,punjab,2020,4,gurdaspur district,536367,1458949621.4399712
9936,punjab,2020,4,amritsar district,1634555,4214164098.316762
9937,punjab,2020,4,faridkot district,306409,825084777.2741755
9938,punjab,2020,4,hoshiarpur district,584688,1343655246.8605402
9939,punjab,2020,4,moga district,312629,850637407.1420671
9940,punjab,2021,1,shahid bhagat singh nagar district,162140,362806795.4619291
9941,punjab,2021,1,fazilka district,926196,2485697202.772148
9942,punjab,2021,1,barnala district,213402,567704477.2682207
9943,punjab,2021,1,mansa district,244012,676069005.1052742
9944,punjab,2021,1,ludhiana district,8956495,19225271865.793262
9945,punjab,2021,1,sri muktsar sahib district,378201,969640044.7918326
9946,punjab,2021,1,patiala district,1594101,3743416293.296061
9947,punjab,2021,1,pathankot district,570864,1486337867.452893
9948,punjab,2021,1,fatehgarh sahib district,395693,762704864.7516431
9949,punjab,2021,1,rupnagar district,431769,943540386.5908538
9950,punjab,2021,1,tarn taran district,372077,1100852834.08939
9951,punjab,2021,1,sas nagar district,4469959,6737530092.4958515
9952,punjab,2021,1,sangrur district,697801,1779386402.710884
9953,punjab,2021,1,jalandhar district,1716126,3828908006.2314
9954,punjab,2021,1,bathinda district,1089719,2681512020.113289
9955,punjab,2021,1,kapurthala district,546584,1037569858.588839
9956,punjab,2021,1,firozepur district,447201,1235768673.1019611
9957,punjab,2021,1,gurdaspur district,535219,1479254052.735268
9958,punjab,2021,1,amritsar district,1823100,4535248139.891067
9959,punjab,2021,1,faridkot district,295483,800134592.0725646
9960,punjab,2021,1,hoshiarpur district,585780,1384031539.442925
9961,punjab,2021,1,moga district,318913,867502076.3491856
9962,punjab,2021,2,shahid bhagat singh nagar district,199137,428472492.11062515
