,states,year,quarter,district,trans_counts,amount
3834,nagaland,2018,4,tuensang,5518,14443409.69886629
3835,nagaland,2018,4,zunheboto,4966,12449027.88535971
3836,nagaland,2018,4,wokha,4959,8954846.535749527
3837,nagaland,2018,4,phek,3615,6547794.254166291
3838,nagaland,2018,4,peren,2071,6712394.6749083325
3839,nagaland,2018,4,kiphire,2008,3577703.453553167
3840,nagaland,2019,1,dimapur,80741,222202606.82928652
3841,nagaland,2019,1,kohima,34373,93498426.90985829
3842,nagaland,2019,1,mokokchung,11808,22421067.666389488
3843,nagaland,2019,1,mon,9694,32110056.274005983
3844,nagaland,2019,1,zunheboto,8860,16471426.45522037
3845,nagaland,2019,1,tuensang,5962,15964521.79852754
3846,nagaland,2019,1,wokha,5694,13111143.37360057
3847,nagaland,2019,1,phek,5062,12361140.846022049
3848,nagaland,2019,1,peren,2689,6473296.665928306
3849,nagaland,2019,1,kiphire,2103,4550857.60564944
3850,nagaland,2019,2,dimapur,86518,258070892.01001912
3851,nagaland,2019,2,kohima,35959,102757262.2728532
3852,nagaland,2019,2,zunheboto,19752,43001192.88793167
3853,nagaland,2019,2,mokokchung,11894,28979287.99164507
3854,nagaland,2019,2,mon,10564,30077446.323373538
3855,nagaland,2019,2,tuensang,6027,16464089.793604631
3856,nagaland,2019,2,wokha,5778,12443724.24982292
3857,nagaland,2019,2,phek,5232,11255799.070045209
3858,nagaland,2019,2,kiphire,2784,6816990.793895305
3859,nagaland,2019,2,peren,2715,6719423.986701602
3860,nagaland,2019,3,dimapur,117140,307103749.6580388
3861,nagaland,2019,3,kohima,50183,133224817.5431602
3862,nagaland,2019,3,zunheboto,20054,60553998.31940128
3863,nagaland,2019,3,mokokchung,17903,35622564.40027682
3864,nagaland,2019,3,mon,17134,36965971.95544121
3865,nagaland,2019,3,tuensang,9274,19613846.13152032
3866,nagaland,2019,3,wokha,9242,16293996.925105989
3867,nagaland,2019,3,phek,8985,20348950.007054422
3868,nagaland,2019,3,kiphire,4847,7311019.911698776
3869,nagaland,2019,3,peren,4277,8062310.434825074
3870,nagaland,2019,4,dimapur,142922,401874104.29732126
3871,nagaland,2019,4,kohima,58317,160227363.647287
3872,nagaland,2019,4,mon,23615,52231884.39564685
3873,nagaland,2019,4,zunheboto,23374,73875655.63763416
3874,nagaland,2019,4,mokokchung,21048,44939725.570832215
3875,nagaland,2019,4,wokha,11505,21418632.85491927
3876,nagaland,2019,4,tuensang,11148,25427823.36983474
3877,nagaland,2019,4,phek,11054,24095426.02126249
3878,nagaland,2019,4,kiphire,5522,11787954.88635987
3879,nagaland,2019,4,peren,5148,10804065.561619181
3880,nagaland,2020,1,dimapur,185428,497123725.474146
3881,nagaland,2020,1,kohima,68246,160485650.566978
3882,nagaland,2020,1,mon,28668,56777615.99405684
3883,nagaland,2020,1,mokokchung,22949,46458137.861980416
3884,nagaland,2020,1,wokha,13752,22440994.6265017
3885,nagaland,2020,1,tuensang,13234,29281215.251009904
3886,nagaland,2020,1,phek,13124,24135509.70029243
3887,nagaland,2020,1,zunheboto,12812,23929943.33884737
3888,nagaland,2020,1,kiphire,8571,15127296.523528462
3889,nagaland,2020,1,peren,6691,10449509.216743791
3890,nagaland,2020,2,dimapur,232533,564581175.0225309
3891,nagaland,2020,2,kohima,98852,235056409.18486091
3892,nagaland,2020,2,mon,42193,72681549.71193531
3893,nagaland,2020,2,mokokchung,34034,59551064.18105074
3894,nagaland,2020,2,phek,21862,39562622.89144808
3895,nagaland,2020,2,tuensang,19823,47286166.881044514
3896,nagaland,2020,2,wokha,19427,30734350.100484923
3897,nagaland,2020,2,zunheboto,18146,34250745.54624535
3898,nagaland,2020,2,peren,11337,17709802.02501765
3899,nagaland,2020,2,kiphire,11097,21770604.46547427
3900,nagaland,2020,3,dimapur,352179,1122771447.128912
3901,nagaland,2020,3,kohima,149404,438659891.1160105
3902,nagaland,2020,3,mon,53050,85955858.55902225
3903,nagaland,2020,3,mokokchung,43164,83590575.72604279
3904,nagaland,2020,3,wokha,28806,47486985.417419605
3905,nagaland,2020,3,phek,26004,53114140.44005675
3906,nagaland,2020,3,tuensang,25719,59266466.87175436
3907,nagaland,2020,3,zunheboto,21556,44845371.93193043
3908,nagaland,2020,3,peren,13958,25258376.20171611
3909,nagaland,2020,3,kiphire,12462,29101447.582055062
3910,nagaland,2020,4,dimapur,422501,1549414048.2654052
3911,nagaland,2020,4,kohima,168861,528950655.2979771
3912,nagaland,2020,4,mon,51806,149055802.7970511
3913,nagaland,2020,4,mokokchung,48813,129158623.7271392
3914,nagaland,2020,4,wokha,33080,77215466.14300685
3915,nagaland,2020,4,tuensang,29583,92512403.56008916
3916,nagaland,2020,4,phek,28612,75169716.4752171
3917,nagaland,2020,4,zunheboto,23475,60794471.32764541
3918,nagaland,2020,4,peren,14947,37707510.79640248
3919,nagaland,2020,4,longleng,13202,34760738.47659594
3920,nagaland,2021,1,dimapur,550985,1837044748.490061
3921,nagaland,2021,1,kohima,209442,611989486.3557234
3922,nagaland,2021,1,mokokchung,43465,116937738.43409449
3923,nagaland,2021,1,mon,43337,148431447.8118177
3924,nagaland,2021,1,wokha,26881,65940883.14165088
3925,nagaland,2021,1,phek,24927,86311391.93012239
3926,nagaland,2021,1,tuensang,23643,84510754.5222169
3927,nagaland,2021,1,zunheboto,18219,51849616.04221482
3928,nagaland,2021,1,peren,12322,33575965.56407318
3929,nagaland,2021,1,longleng,12009,34735822.64446311
3930,nagaland,2021,2,dimapur,585389,1726249195.168853
3931,nagaland,2021,2,kohima,274137,694940464.6072702
3932,nagaland,2021,2,mokokchung,63952,152031632.4775684
3933,nagaland,2021,2,mon,51055,137641682.9703106
3934,nagaland,2021,2,wokha,34223,82266645.13170332
3935,nagaland,2021,2,phek,31478,98158667.79913512
3936,nagaland,2021,2,tuensang,27199,84823658.15124774
3937,nagaland,2021,2,zunheboto,21747,54703199.48271289
3938,nagaland,2021,2,peren,15860,42645682.011797145
3939,nagaland,2021,2,longleng,13528,39521626.841992125
3940,nagaland,2021,3,dimapur,727702,2201388248.1473413
3941,nagaland,2021,3,kohima,335522,874957891.8906746
3942,nagaland,2021,3,mokokchung,59456,170603111.11593843
3943,nagaland,2021,3,mon,56260,185806960.827731
3944,nagaland,2021,3,wokha,38482,96937646.11476572
3945,nagaland,2021,3,phek,36963,116637883.2960963
3946,nagaland,2021,3,tuensang,30653,109337195.9772566
3947,nagaland,2021,3,zunheboto,23265,77798029.09900394
3948,nagaland,2021,3,peren,19756,57076677.27889877
3949,nagaland,2021,3,longleng,14691,44639115.38971553
3950,nagaland,2021,4,dimapur,886146,2741781159.760857
3951,nagaland,2021,4,kohima,413753,1056357839.861555
3952,nagaland,2021,4,mokokchung,64765,206715301.3269989
3953,nagaland,2021,4,mon,61436,235277660.25521588
3954,nagaland,2021,4,phek,44854,152644732.5707895
3955,nagaland,2021,4,wokha,42511,130830504.9201861
3956,nagaland,2021,4,tuensang,37106,148350887.5211623
3957,nagaland,2021,4,zunheboto,25944,81774057.90065698
3958,nagaland,2021,4,peren,22569,71109896.99941692
3959,nagaland,2021,4,longleng,16341,59818503.4460634
3960,nagaland,2022,1,dimapur,1111352,3258683919.847051
3961,nagaland,2022,1,kohima,457809,1127446949.52416
3962,nagaland,2022,1,mokokchung,68366,207590215.00972393
3963,nagaland,2022,1,mon,66833,240110588.1330189
3964,nagaland,2022,1,wokha,48308,136226519.7707342
3965,nagaland,2022,1,phek,44704,145342038.7346299
3966,nagaland,2022,1,tuensang,40524,151138444.1124605
3967,nagaland,2022,1,zunheboto,28736,88839937.40705833
3968,nagaland,2022,1,peren,24401,75586065.95644662
3969,nagaland,2022,1,longleng,17513,56264190.28859669
3970,nagaland,2022,2,dimapur,1334969,3611270476.50131
3971,nagaland,2022,2,kohima,308395,886866183.2238915
3972,nagaland,2022,2,mokokchung,77214,244058058.3630171
3973,nagaland,2022,2,mon,69381,223341368.044239
3974,nagaland,2022,2,wokha,53721,145247750.79450452
3975,nagaland,2022,2,phek,47255,163573534.549313
3976,nagaland,2022,2,tuensang,45170,164759286.5928996
3977,nagaland,2022,2,zunheboto,32898,100740614.93631889
3978,nagaland,2022,2,peren,24587,76072297.54603858
3979,nagaland,2022,2,kiphire,20492,71074150.21954788
3980,nagaland,2022,3,dimapur,1094753,3023858206.1614122
3981,nagaland,2022,3,kohima,390575,1084969826.96707
3982,nagaland,2022,3,mokokchung,81244,249065125.4973578
3983,nagaland,2022,3,wokha,79275,192965563.65293062
3984,nagaland,2022,3,mon,68148,217924271.27222452
3985,nagaland,2022,3,phek,45816,151822055.7695829
3986,nagaland,2022,3,tuensang,44657,158205190.5951551
3987,nagaland,2022,3,zunheboto,30504,94302709.04675613
3988,nagaland,2022,3,peren,24443,79886712.62073797
3989,nagaland,2022,3,kiphire,19352,63372092.96371811
3990,nagaland,2022,4,dimapur,1632985,4411217834.641218
3991,nagaland,2022,4,kohima,396318,1086767701.76742
3992,nagaland,2022,4,wokha,111374,296499670.55821544
3993,nagaland,2022,4,mokokchung,79409,280130670.3719771
3994,nagaland,2022,4,mon,76894,266072328.1283249
3995,nagaland,2022,4,tuensang,44176,177953210.2644217
3996,nagaland,2022,4,phek,43589,150669221.6468987
3997,nagaland,2022,4,zunheboto,29697,102825390.6874178
3998,nagaland,2022,4,peren,24353,76706538.54194443
3999,nagaland,2022,4,kiphire,19928,66609982.69936785
4000,odisha,2018,1,khordha,1013916,1064565482.4430819
4001,odisha,2018,1,cuttack,487588,391394151.55179805
4002,odisha,2018,1,baleshwar,469068,306223509.1455674
4003,odisha,2018,1,ganjam,399549,379358026.2266699
4004,odisha,2018,1,jajapur,362382,204373666.27913058
4005,odisha,2018,1,bhadrak,279644,187375014.2509325
4006,odisha,2018,1,puri,279071,173702320.31741902
4007,odisha,2018,1,kendujhar,259941,196242627.5946798
4008,odisha,2018,1,jagatsinghapur,226525,119770991.4325416
4009,odisha,2018,1,mayurbhanj,208105,151786389.20530608
4010,odisha,2018,2,khordha,1344202,1738879066.970015
4011,odisha,2018,2,baleshwar,711772,628176565.8703398
4012,odisha,2018,2,cuttack,703794,703532192.7454895
4013,odisha,2018,2,ganjam,516556,659317553.0568262
4014,odisha,2018,2,jajapur,516443,374915596.3622368
4015,odisha,2018,2,bhadrak,401149,370601551.17362
4016,odisha,2018,2,puri,399081,317753882.2036277
4017,odisha,2018,2,kendujhar,354756,396095822.9971422
4018,odisha,2018,2,jagatsinghapur,352035,213321220.3055919
4019,odisha,2018,2,mayurbhanj,309322,308804358.7495179
4020,odisha,2018,3,khordha,5333443,4389717266.977921
4021,odisha,2018,3,baleshwar,3746440,2480538495.35975
4022,odisha,2018,3,cuttack,3025622,2048374280.000453
4023,odisha,2018,3,jajapur,1897103,1217205290.925275
4024,odisha,2018,3,ganjam,1634313,1488758261.462435
4025,odisha,2018,3,dhenkanal,1546536,893325822.9390366
4026,odisha,2018,3,puri,1434318,948651181.6266804
4027,odisha,2018,3,bhadrak,1431437,1105939240.722763
4028,odisha,2018,3,kendujhar,1247010,1007991207.6659341
4029,odisha,2018,3,nayagarh,1140437,672431075.2136059
4030,odisha,2018,4,khordha,4036038,4756776453.593593
4031,odisha,2018,4,baleshwar,1996845,1819634443.527825
4032,odisha,2018,4,cuttack,1823683,1900469800.394185
4033,odisha,2018,4,ganjam,1402146,1733900621.623418
4034,odisha,2018,4,jajapur,1228698,1110622397.215481
4035,odisha,2018,4,puri,1076748,919852799.4930116
4036,odisha,2018,4,bhadrak,1048520,1040836292.021591
4037,odisha,2018,4,kendujhar,774382,951193274.8831768
4038,odisha,2018,4,dhenkanal,736715,606485615.306731
4039,odisha,2018,4,jagatsinghapur,729403,588561101.5869067
4040,odisha,2019,1,khordha,9928652,10292381463.860449
4041,odisha,2019,1,cuttack,2843941,2746382808.134754
4042,odisha,2019,1,ganjam,2226839,2660856143.34366
4043,odisha,2019,1,baleshwar,2052883,1780121522.794267
4044,odisha,2019,1,jajapur,2005354,1597716033.114045
4045,odisha,2019,1,puri,1300890,1292024780.4366
4046,odisha,2019,1,bhadrak,1224209,1137735927.030436
4047,odisha,2019,1,dhenkanal,1112474,855542150.6448646
4048,odisha,2019,1,kendujhar,1099272,1219690306.823368
4049,odisha,2019,1,anugul,1023176,1083105252.400957
4050,odisha,2019,2,khordha,13339889,19006076643.4939
4051,odisha,2019,2,cuttack,2289245,3195750424.172798
4052,odisha,2019,2,ganjam,1557000,2952122343.412873
4053,odisha,2019,2,baleshwar,1260994,1740194783.6891391
4054,odisha,2019,2,jajapur,1116157,1615320702.019008
4055,odisha,2019,2,puri,808325,1052200875.2230989
4056,odisha,2019,2,bhadrak,793895,1136520159.819966
4057,odisha,2019,2,kendujhar,778337,1270398763.272144
4058,odisha,2019,2,sundargarh,769791,1356881694.2599452
4059,odisha,2019,2,anugul,656270,1100526633.670011
4060,odisha,2019,3,khordha,18364742,25509656902.493313
4061,odisha,2019,3,cuttack,3846764,4539350540.746681
4062,odisha,2019,3,baleshwar,1845986,2136997579.081795
4063,odisha,2019,3,jajapur,1763488,2029201892.6835139
4064,odisha,2019,3,ganjam,1689894,3154919760.2279882
4065,odisha,2019,3,puri,1500762,1624951778.354325
4066,odisha,2019,3,kendujhar,1226918,1617148718.999577
4067,odisha,2019,3,sundargarh,1085480,1653794140.121101
4068,odisha,2019,3,bhadrak,1061299,1329983572.740376
4069,odisha,2019,3,anugul,916878,1372415071.347659
4070,odisha,2019,4,khordha,27477393,34227232121.52863
4071,odisha,2019,4,cuttack,5783608,6269240606.549931
4072,odisha,2019,4,baleshwar,3904913,2998071243.256762
4073,odisha,2019,4,jajapur,2717947,2951249575.9169292
4074,odisha,2019,4,ganjam,2682447,4526321215.890192
4075,odisha,2019,4,puri,2203098,2409106457.3180237
4076,odisha,2019,4,kendujhar,2031166,2048009647.9649327
4077,odisha,2019,4,bhadrak,1978353,1972793936.533376
4078,odisha,2019,4,dhenkanal,1550560,1418903993.556759
4079,odisha,2019,4,sundargarh,1500297,2290633492.940536
4080,odisha,2020,1,khordha,23152370,39755139238.6053
4081,odisha,2020,1,cuttack,4024520,5842461996.611475
4082,odisha,2020,1,ganjam,2622872,5351713624.577465
4083,odisha,2020,1,baleshwar,2303973,3252830642.8493237
4084,odisha,2020,1,jajapur,2166952,3390103391.196761
4085,odisha,2020,1,puri,1788019,2673428317.4419947
4086,odisha,2020,1,sundargarh,1644012,2694884103.7261004
4087,odisha,2020,1,bhadrak,1450538,2346314618.1205993
4088,odisha,2020,1,kendujhar,1413416,2398684449.9746833
4089,odisha,2020,1,anugul,1176601,2199325035.2223163
4090,odisha,2020,2,khordha,16842715,34814877058.41614
4091,odisha,2020,2,cuttack,3964715,6130914551.435392
4092,odisha,2020,2,ganjam,2890005,5465974236.170575
4093,odisha,2020,2,jajapur,2289121,3594755068.409818
4094,odisha,2020,2,baleshwar,2140956,3546636201.588075
4095,odisha,2020,2,puri,1909766,2861457530.847565
4096,odisha,2020,2,sundargarh,1703737,2767383294.9817247
4097,odisha,2020,2,kendujhar,1613148,2773560564.527032
4098,odisha,2020,2,bhadrak,1596539,2600823926.195096
4099,odisha,2020,2,anugul,1343647,2479132333.7187643
4100,odisha,2020,3,khordha,23387123,44638448273.52248
4101,odisha,2020,3,cuttack,5060890,8273230957.575866
4102,odisha,2020,3,ganjam,3839868,7953863604.8393755
4103,odisha,2020,3,jajapur,2999596,5158572435.142748
4104,odisha,2020,3,baleshwar,2923704,5216210715.362493
4105,odisha,2020,3,puri,2508367,3947100295.177195
4106,odisha,2020,3,sundargarh,2196403,3933817517.0151653
4107,odisha,2020,3,kendujhar,2057809,3776890615.1413703
4108,odisha,2020,3,bhadrak,2028722,3426773014.861333
4109,odisha,2020,3,anugul,1744600,3343482976.334735
4110,odisha,2020,4,khordha,30354832,54573862957.883156
4111,odisha,2020,4,cuttack,7649233,13515958605.271849
4112,odisha,2020,4,ganjam,5759948,13253685787.51448
4113,odisha,2020,4,jajapur,4383403,8064953082.11138
4114,odisha,2020,4,baleshwar,3989220,7694990828.293821
4115,odisha,2020,4,puri,3709394,6257350469.108795
4116,odisha,2020,4,sundargarh,3330883,6393696705.870721
4117,odisha,2020,4,kendujhar,2911896,5952433266.6475725
4118,odisha,2020,4,bhadrak,2820751,5186943315.86205
4119,odisha,2020,4,anugul,2566879,5376845657.748442
4120,odisha,2021,1,khordha,45765876,75722041312.73495
4121,odisha,2021,1,cuttack,8289932,14866806447.116581
4122,odisha,2021,1,ganjam,5849764,13763037682.995209
4123,odisha,2021,1,jajapur,4602753,8875206797.099031
4124,odisha,2021,1,baleshwar,4262593,8799570176.64051
4125,odisha,2021,1,puri,3904605,7057319530.168398
4126,odisha,2021,1,sundargarh,3591361,7002917726.513086
4127,odisha,2021,1,kendujhar,3023651,6672384144.204558
4128,odisha,2021,1,bhadrak,2838067,5913171362.618633
4129,odisha,2021,1,anugul,2688530,5923776582.870062
4130,odisha,2021,2,khordha,51729539,85083429987.67566
4131,odisha,2021,2,cuttack,9410135,16755164887.95958
4132,odisha,2021,2,ganjam,7627913,16847721822.03468
4133,odisha,2021,2,jajapur,5656119,10463482056.82759
4134,odisha,2021,2,baleshwar,5228480,10295354117.300941
4135,odisha,2021,2,puri,4549183,8010886850.312719
4136,odisha,2021,2,sundargarh,4098648,7912972842.987007
4137,odisha,2021,2,kendujhar,3840405,8414558964.419752
4138,odisha,2021,2,bhadrak,3607884,6934665842.085369
4139,odisha,2021,2,anugul,3164512,6629061184.353283
4140,odisha,2021,3,khordha,71647985,108452202806.2324
4141,odisha,2021,3,cuttack,13016632,21926611695.60376
4142,odisha,2021,3,ganjam,9758386,20245873714.529358
4143,odisha,2021,3,jajapur,7272580,11904523018.1661
4144,odisha,2021,3,baleshwar,6888676,12434308111.40699
4145,odisha,2021,3,puri,6111015,9865814428.877203
4146,odisha,2021,3,sundargarh,5579434,10009710570.217989
4147,odisha,2021,3,kendujhar,4942596,9669648441.296114
4148,odisha,2021,3,bhadrak,4514522,7770426087.071075
4149,odisha,2021,3,anugul,4298974,8427870407.924926
4150,odisha,2021,4,khordha,94505879,135122128258.68541
4151,odisha,2021,4,cuttack,17091193,27928768464.56911
4152,odisha,2021,4,ganjam,12765148,25961006849.075542
4153,odisha,2021,4,jajapur,9413690,14846315998.40248
4154,odisha,2021,4,baleshwar,8971332,16112382301.47427
4155,odisha,2021,4,puri,8372818,13192898085.078491
4156,odisha,2021,4,sundargarh,7505779,13524168955.7137
4157,odisha,2021,4,kendujhar,6478836,12263605984.76777
4158,odisha,2021,4,bhadrak,5912920,9896347666.60693
4159,odisha,2021,4,anugul,5595409,10832624236.87973
4160,odisha,2022,1,khordha,104052705,152745328927.4852
4161,odisha,2022,1,cuttack,18955932,31482914773.52868
4162,odisha,2022,1,ganjam,14289760,29674857683.21894
4163,odisha,2022,1,jajapur,10760033,17569845983.615982
4164,odisha,2022,1,baleshwar,10164531,19169857482.36542
4165,odisha,2022,1,puri,9268269,15063520180.066021
4166,odisha,2022,1,sundargarh,8621086,15915215285.75338
4167,odisha,2022,1,kendujhar,7553005,15056691322.67128
